3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.008022	0.002	0.00200002	2.11825e-08	0	0.00200002
2	-0.0107254	0.003	0.00300002	1.66146e-08	0.00300002	3.18306e-12
3	-0.0143399	0.004	0.00400001	1.42866e-08	0.00400001	4.11104e-12
4	-0.0191724	0.005	0.00500001	1.33313e-08	0.00500001	5.88583e-10
5	-0.0256335	0.006	0.00600001	1.32281e-08	0.00600001	1.53054e-09
6	-0.034272	0.007	0.00700001	1.31404e-08	0.00700001	2.09665e-09
7	-0.0458217	0.008	0.00800001	1.30643e-08	0.00800001	2.40945e-09
8	-0.0612636	0.009	0.00900001	1.29987e-08	0.00900001	2.59847e-09
9	-0.0819094	0.01	0.01	1.29442e-08	0.01	2.72642e-09
10	-0.109513	0.011	0.011	1.29013e-08	0.011	2.8174e-09
11	-0.146419	0.012	0.012	1.28689e-08	0.012	2.88477e-09
12	-0.195762	0.013	0.013	1.28442e-08	0.013	2.93724e-09
13	-0.261734	0.014	0.014	1.28232e-08	0.014	2.97838e-09
14	-0.349938	0.015	0.015	1.28027e-08	0.015	3.0091e-09
15	-0.467867	0.016	0.016	1.27806e-08	0.016	3.02977e-09
16	-0.625538	0.017	0.017	1.2756e-08	0.017	3.04126e-09
17	-0.836344	0.018	0.018	1.27299e-08	0.018	3.04581e-09
18	-1.11819	0.019	0.019	1.27146e-08	0.019	3.05632e-09
19	-1.49502	0.02	0.02	1.28106e-08	0.02	3.17445e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.2881e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.27716e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.26771e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.25939e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.25195e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.24529e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.2395e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.23467e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.23076e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.22763e-08	0	0.01
11	-0.109513	0.011	0.011	1.22498e-08	0	0.011
12	-0.146419	0.012	0.012	1.2225e-08	0	0.012
13	-0.195762	0.013	0.013	1.21988e-08	0	0.013
14	-0.261734	0.014	0.014	1.21697e-08	0	0.014
15	-0.349938	0.015	0.015	1.21373e-08	0	0.015
16	-0.467867	0.016	0.016	1.21022e-08	0	0.016
17	-0.625538	0.017	0.017	1.20657e-08	0	0.017
18	-0.836344	0.018	0.018	1.203e-08	0	0.018
19	-1.11819	0.019	0.019	1.19993e-08	0	0.019
20	-1.49502	0.02	0.02	1.20362e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.0107254	0.003	0.00300002	1.68651e-08	0.00300002	1.84297e-12
2	-0.0143399	0.004	0.00400001	1.40976e-08	0.00400001	3.56873e-12
3	-0.0191724	0.005	0.00500001	1.23503e-08	0.00500001	3.18293e-12
4	-0.0256335	0.006	0.00600001	1.19271e-08	0.00600001	8.02651e-10
5	-0.034272	0.007	0.00700001	1.18456e-08	0.00700001	1.56206e-09
6	-0.0458217	0.008	0.00800001	1.17756e-08	0.00800001	2.02172e-09
7	-0.0612636	0.009	0.00900001	1.17141e-08	0.00900001	2.28782e-09
8	-0.0819094	0.01	0.01	1.16605e-08	0.01	2.45448e-09
9	-0.109513	0.011	0.011	1.16157e-08	0.011	2.56638e-09
10	-0.146419	0.012	0.012	1.15804e-08	0.012	2.64567e-09
11	-0.195762	0.013	0.013	1.15541e-08	0.013	2.70591e-09
12	-0.261734	0.014	0.014	1.15342e-08	0.014	2.75409e-09
13	-0.349938	0.015	0.015	1.15173e-08	0.015	2.79232e-09
14	-0.467867	0.016	0.016	1.15003e-08	0.016	2.82089e-09
15	-0.625538	0.017	0.017	1.14816e-08	0.017	2.84017e-09
16	-0.836344	0.018	0.018	1.14606e-08	0.018	2.85114e-09
17	-1.11819	0.019	0.019	1.144e-08	0.019	2.85746e-09
18	-1.49502	0.02	0.02	1.14647e-08	0.02	2.90497e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.26591e-08	0.00100001	9.74238e-10
2	-0.008022	0.002	0.00200001	1.25066e-08	0.00200001	1.83399e-09
3	-0.0107254	0.003	0.00300001	1.23807e-08	0.00300001	2.55234e-09
4	-0.0143399	0.004	0.00400001	1.22755e-08	0.00400001	3.14046e-09
5	-0.0191724	0.005	0.00500001	1.21855e-08	0.00500001	3.59431e-09
6	-0.0256335	0.006	0.00600001	1.21069e-08	0.00600001	3.91171e-09
7	-0.034272	0.007	0.00700001	1.20377e-08	0.00700001	4.1204e-09
8	-0.0458217	0.008	0.00800001	1.19785e-08	0.00800001	4.26259e-09
9	-0.0612636	0.009	0.00900001	1.19304e-08	0.00900001	4.36778e-09
10	-0.0819094	0.01	0.01	1.18935e-08	0.01	4.45027e-09
11	-0.109513	0.011	0.011	1.18659e-08	0.011	4.51588e-09
12	-0.146419	0.012	0.012	1.18442e-08	0.012	4.56766e-09
13	-0.195762	0.013	0.013	1.18247e-08	0.013	4.60709e-09
14	-0.261734	0.014	0.014	1.1804e-08	0.014	4.63483e-09
15	-0.349938	0.015	0.015	1.17803e-08	0.015	4.65149e-09
16	-0.467867	0.016	0.016	1.17528e-08	0.016	4.65824e-09
17	-0.625538	0.017	0.017	1.17222e-08	0.017	4.65693e-09
18	-0.836344	0.018	0.018	1.16903e-08	0.018	4.65e-09
19	-1.11819	0.019	0.019	1.16601e-08	0.019	4.64136e-09
20	-1.49502	0.02	0.02	1.16502e-08	0.02	4.65004e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.8827e-08	0	0.00100002
2	-0.008022	0.002	0.00200002	1.60904e-08	0	0.00200002
3	-0.0107254	0.003	0.00300001	1.46363e-08	0.00300001	4.12211e-10
4	-0.0143399	0.004	0.00400001	1.45099e-08	0.00400001	1.66974e-09
5	-0.0191724	0.005	0.00500001	1.44038e-08	0.00500001	2.59369e-09
6	-0.0256335	0.006	0.00600001	1.43121e-08	0.00600001	3.22121e-09
7	-0.034272	0.007	0.00700001	1.42314e-08	0.00700001	3.59736e-09
8	-0.0458217	0.008	0.00800001	1.41607e-08	0.00800001	3.82295e-09
9	-0.0612636	0.009	0.00900001	1.41007e-08	0.00900001	3.9741e-09
10	-0.0819094	0.01	0.01	1.40522e-08	0.01	4.08407e-09
11	-0.109513	0.011	0.011	1.40143e-08	0.011	4.16612e-09
12	-0.146419	0.012	0.012	1.39844e-08	0.012	4.22825e-09
13	-0.195762	0.013	0.013	1.39588e-08	0.013	4.27568e-09
14	-0.261734	0.014	0.014	1.39341e-08	0.014	4.31061e-09
15	-0.349938	0.015	0.015	1.39079e-08	0.015	4.33405e-09
16	-0.467867	0.016	0.016	1.38789e-08	0.016	4.347e-09
17	-0.625538	0.017	0.017	1.38473e-08	0.017	4.35094e-09
18	-0.836344	0.018	0.018	1.38155e-08	0.018	4.34939e-09
19	-1.11819	0.019	0.019	1.38024e-08	0.019	4.36216e-09
20	-1.49502	0.02	0.02	1.40382e-08	0.02	4.61979e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.31188e-08	0.00100001	2.99913e-09
2	-0.008022	0.002	0.00200001	1.30021e-08	0.00200001	3.65553e-09
3	-0.0107254	0.003	0.00300001	1.29015e-08	0.00300001	4.21574e-09
4	-0.0143399	0.004	0.00400001	1.28135e-08	0.00400001	4.67795e-09
5	-0.0191724	0.005	0.00500001	1.2736e-08	0.00500001	5.03374e-09
6	-0.0256335	0.006	0.00600001	1.26683e-08	0.00600001	5.28627e-09
7	-0.034272	0.007	0.00700001	1.26105e-08	0.00700001	5.46273e-09
8	-0.0458217	0.008	0.00800001	1.25632e-08	0.00800001	5.59342e-09
9	-0.0612636	0.009	0.00900001	1.25256e-08	0.00900001	5.69614e-09
10	-0.0819094	0.01	0.01	1.24952e-08	0.01	5.77817e-09
11	-0.109513	0.011	0.011	1.24686e-08	0.011	5.84201e-09
12	-0.146419	0.012	0.012	1.24422e-08	0.012	5.8887e-09
13	-0.195762	0.013	0.013	1.24135e-08	0.013	5.91967e-09
14	-0.261734	0.014	0.014	1.23814e-08	0.014	5.93709e-09
15	-0.349938	0.015	0.015	1.23463e-08	0.015	5.94362e-09
16	-0.467867	0.016	0.016	1.2309e-08	0.016	5.94182e-09
17	-0.625538	0.017	0.017	1.22707e-08	0.017	5.93406e-09
18	-0.836344	0.018	0.018	1.22331e-08	0.018	5.92249e-09
19	-1.11819	0.019	0.019	1.21987e-08	0.019	5.91079e-09
20	-1.49502	0.02	0.02	1.21998e-08	0.02	5.9315e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.36986e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.3545e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.34164e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.33074e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.32128e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.31292e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.30552e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.29914e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.29387e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.28965e-08	0	0.01
11	-0.109513	0.011	0.011	1.28626e-08	0	0.011
12	-0.146419	0.012	0.012	1.2834e-08	0	0.012
13	-0.195762	0.013	0.013	1.28073e-08	0	0.013
14	-0.261734	0.014	0.014	1.27799e-08	0	0.014
15	-0.349938	0.015	0.015	1.275e-08	0	0.015
16	-0.467867	0.016	0.016	1.27171e-08	0	0.016
17	-0.625538	0.017	0.017	1.26822e-08	0	0.017
18	-0.836344	0.018	0.018	1.26483e-08	0	0.018
19	-1.11819	0.019	0.019	1.26322e-08	0	0.019
20	-1.49502	0.02	0.02	1.29024e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.28787e-08	0.00100001	1.39085e-12
2	-0.008022	0.002	0.00200001	1.21298e-08	0.00200001	6.16855e-10
3	-0.0107254	0.003	0.00300001	1.20034e-08	0.00300001	1.5746e-09
4	-0.0143399	0.004	0.00400001	1.18966e-08	0.00400001	2.34662e-09
5	-0.0191724	0.005	0.00500001	1.18053e-08	0.00500001	2.9624e-09
6	-0.0256335	0.006	0.00600001	1.17274e-08	0.00600001	3.43059e-09
7	-0.034272	0.007	0.00700001	1.16596e-08	0.00700001	3.75585e-09
8	-0.0458217	0.008	0.00800001	1.16001e-08	0.00800001	3.96869e-09
9	-0.0612636	0.009	0.00900001	1.15476e-08	0.00900001	4.1105e-09
10	-0.0819094	0.01	0.01	1.15026e-08	0.01	4.21025e-09
11	-0.109513	0.011	0.011	1.14664e-08	0.011	4.28416e-09
12	-0.146419	0.012	0.012	1.1439e-08	0.012	4.34137e-09
13	-0.195762	0.013	0.013	1.14188e-08	0.013	4.38747e-09
14	-0.261734	0.014	0.014	1.14029e-08	0.014	4.42488e-09
15	-0.349938	0.015	0.015	1.13879e-08	0.015	4.45375e-09
16	-0.467867	0.016	0.016	1.13714e-08	0.016	4.47399e-09
17	-0.625538	0.017	0.017	1.13521e-08	0.017	4.4858e-09
18	-0.836344	0.018	0.018	1.13303e-08	0.018	4.49026e-09
19	-1.11819	0.019	0.019	1.1308e-08	0.019	4.49053e-09
20	-1.49502	0.02	0.02	1.13053e-08	0.02	4.50727e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	2.15144e-08	0	0.00100002
2	-0.008022	0.002	0.00200002	1.7367e-08	0.00200002	1.64092e-12
3	-0.0107254	0.003	0.00300002	1.50113e-08	0.00300002	6.52486e-12
4	-0.0143399	0.004	0.00400001	1.46529e-08	0.00400001	1.29798e-09
5	-0.0191724	0.005	0.00500001	1.44898e-08	0.00500001	2.35292e-09
6	-0.0256335	0.006	0.00600001	1.43564e-08	0.00600001	3.10095e-09
7	-0.034272	0.007	0.00700001	1.42457e-08	0.00700001	3.5752e-09
8	-0.0458217	0.008	0.00800001	1.41524e-08	0.00800001	3.84823e-09
9	-0.0612636	0.009	0.00900001	1.40734e-08	0.00900001	4.01429e-09
10	-0.0819094	0.01	0.01	1.40076e-08	0.01	4.12567e-09
11	-0.109513	0.011	0.011	1.39554e-08	0.011	4.20479e-09
12	-0.146419	0.012	0.012	1.39156e-08	0.012	4.26388e-09
13	-0.195762	0.013	0.013	1.38854e-08	0.013	4.31064e-09
14	-0.261734	0.014	0.014	1.38608e-08	0.014	4.34798e-09
15	-0.349938	0.015	0.015	1.38378e-08	0.015	4.37616e-09
16	-0.467867	0.016	0.016	1.38139e-08	0.016	4.39503e-09
17	-0.625538	0.017	0.017	1.37878e-08	0.017	4.40511e-09
18	-0.836344	0.018	0.018	1.37603e-08	0.018	4.40832e-09
19	-1.11819	0.019	0.019	1.37414e-08	0.019	4.41531e-09
20	-1.49502	0.02	0.02	1.3856e-08	0.02	4.55219e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.2407e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.22934e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.21949e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.21096e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.20349e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.19683e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.19086e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.18554e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.18102e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.17734e-08	0	0.01
11	-0.109513	0.011	0.011	1.17443e-08	0	0.011
12	-0.146419	0.012	0.012	1.1721e-08	0	0.012
13	-0.195762	0.013	0.013	1.17005e-08	0	0.013
14	-0.261734	0.014	0.014	1.16797e-08	0	0.014
15	-0.349938	0.015	0.015	1.16566e-08	0	0.015
16	-0.467867	0.016	0.016	1.16306e-08	0	0.016
17	-0.625538	0.017	0.017	1.16022e-08	0	0.017
18	-0.836344	0.018	0.018	1.1573e-08	0	0.018
19	-1.11819	0.019	0.019	1.15463e-08	0	0.019
20	-1.49502	0.02	0.02	1.15619e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	2.40886e-08	0	0.00100002
2	-0.008022	0.002	0.00200002	1.76028e-08	0.00200002	4.85197e-12
3	-0.0107254	0.003	0.00300001	1.48627e-08	0.00300001	6.13597e-12
4	-0.0143399	0.004	0.00400001	1.31333e-08	0.00400001	7.67394e-11
5	-0.0191724	0.005	0.00500001	1.3039e-08	0.00500001	1.2563e-09
6	-0.0256335	0.006	0.00600001	1.29709e-08	0.00600001	2.05827e-09
7	-0.034272	0.007	0.00700001	1.29091e-08	0.00700001	2.53284e-09
8	-0.0458217	0.008	0.00800001	1.28532e-08	0.00800001	2.80712e-09
9	-0.0612636	0.009	0.00900001	1.28044e-08	0.00900001	2.98419e-09
10	-0.0819094	0.01	0.01	1.27651e-08	0.01	3.10988e-09
11	-0.109513	0.011	0.011	1.27356e-08	0.011	3.2026e-09
12	-0.146419	0.012	0.012	1.27141e-08	0.012	3.27354e-09
13	-0.195762	0.013	0.013	1.26972e-08	0.013	3.32911e-09
14	-0.261734	0.014	0.014	1.26811e-08	0.014	3.37179e-09
15	-0.349938	0.015	0.015	1.26631e-08	0.015	3.40255e-09
16	-0.467867	0.016	0.016	1.26417e-08	0.016	3.42222e-09
17	-0.625538	0.017	0.017	1.26169e-08	0.017	3.43212e-09
18	-0.836344	0.018	0.018	1.25899e-08	0.018	3.43467e-09
19	-1.11819	0.019	0.019	1.25661e-08	0.019	3.43575e-09
20	-1.49502	0.02	0.02	1.26137e-08	0.02	3.50489e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.23369e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.22127e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.21069e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.20158e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.19355e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.18636e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.17996e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.17449e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.17014e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.1669e-08	0	0.01
11	-0.109513	0.011	0.011	1.16453e-08	0	0.011
12	-0.146419	0.012	0.012	1.16266e-08	0	0.012
13	-0.195762	0.013	0.013	1.16087e-08	0	0.013
14	-0.261734	0.014	0.014	1.15887e-08	0	0.014
15	-0.349938	0.015	0.015	1.15647e-08	0	0.015
16	-0.467867	0.016	0.016	1.15362e-08	0	0.016
17	-0.625538	0.017	0.017	1.15043e-08	0	0.017
18	-0.836344	0.018	0.018	1.14706e-08	0	0.018
19	-1.11819	0.019	0.019	1.14371e-08	0	0.019
20	-1.49502	0.02	0.02	1.13772e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.35675e-08	0.00100001	1.54886e-09
2	-0.008022	0.002	0.00200001	1.342e-08	0.00200001	2.47145e-09
3	-0.0107254	0.003	0.00300001	1.32958e-08	0.00300001	3.23241e-09
4	-0.0143399	0.004	0.00400001	1.31909e-08	0.00400001	3.85176e-09
5	-0.0191724	0.005	0.00500001	1.31009e-08	0.00500001	4.32936e-09
6	-0.0256335	0.006	0.00600001	1.30222e-08	0.00600001	4.66345e-09
7	-0.034272	0.007	0.00700001	1.29537e-08	0.00700001	4.88363e-09
8	-0.0458217	0.008	0.00800001	1.28954e-08	0.00800001	5.03509e-09
9	-0.0612636	0.009	0.00900001	1.28476e-08	0.00900001	5.14766e-09
10	-0.0819094	0.01	0.01	1.28097e-08	0.01	5.23537e-09
11	-0.109513	0.011	0.011	1.27795e-08	0.011	5.30414e-09
12	-0.146419	0.012	0.012	1.27536e-08	0.012	5.35681e-09
13	-0.195762	0.013	0.013	1.27279e-08	0.013	5.39454e-09
14	-0.261734	0.014	0.014	1.26997e-08	0.014	5.4186e-09
15	-0.349938	0.015	0.015	1.26682e-08	0.015	5.43077e-09
16	-0.467867	0.016	0.016	1.26337e-08	0.016	5.43344e-09
17	-0.625538	0.017	0.017	1.25974e-08	0.017	5.42892e-09
18	-0.836344	0.018	0.018	1.2561e-08	0.018	5.42002e-09
19	-1.11819	0.019	0.019	1.25283e-08	0.019	5.41065e-09
20	-1.49502	0.02	0.02	1.25419e-08	0.02	5.44469e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.31711e-08	0.00100001	1.07946e-09
2	-0.008022	0.002	0.00200001	1.30276e-08	0.00200001	1.97181e-09
3	-0.0107254	0.003	0.00300001	1.29057e-08	0.00300001	2.71626e-09
4	-0.0143399	0.004	0.00400001	1.28013e-08	0.00400001	3.33086e-09
5	-0.0191724	0.005	0.00500001	1.27115e-08	0.00500001	3.81804e-09
6	-0.0256335	0.006	0.00600001	1.2633e-08	0.00600001	4.17371e-09
7	-0.034272	0.007	0.00700001	1.25632e-08	0.00700001	4.41234e-09
8	-0.0458217	0.008	0.00800001	1.25016e-08	0.00800001	4.57197e-09
9	-0.0612636	0.009	0.00900001	1.24491e-08	0.00900001	4.68557e-09
10	-0.0819094	0.01	0.01	1.24072e-08	0.01	4.77234e-09
11	-0.109513	0.011	0.011	1.23759e-08	0.011	4.84126e-09
12	-0.146419	0.012	0.012	1.23529e-08	0.012	4.89679e-09
13	-0.195762	0.013	0.013	1.23346e-08	0.013	4.94116e-09
14	-0.261734	0.014	0.014	1.23171e-08	0.014	4.97485e-09
15	-0.349938	0.015	0.015	1.22979e-08	0.015	4.99825e-09
16	-0.467867	0.016	0.016	1.22758e-08	0.016	5.01205e-09
17	-0.625538	0.017	0.017	1.22506e-08	0.017	5.01754e-09
18	-0.836344	0.018	0.018	1.22244e-08	0.018	5.01744e-09
19	-1.11819	0.019	0.019	1.22092e-08	0.019	5.02465e-09
20	-1.49502	0.02	0.02	1.24075e-08	0.02	5.24238e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.0107254	0.003	0.00300002	2.12728e-08	0	0.00300002
2	-0.0143399	0.004	0.00400002	1.61124e-08	0.00400002	4.25614e-12
3	-0.0191724	0.005	0.00500001	1.37532e-08	0.00500001	5.12027e-12
4	-0.0256335	0.006	0.00600001	1.2727e-08	0.00600001	4.74261e-10
5	-0.034272	0.007	0.00700001	1.26359e-08	0.00700001	1.32906e-09
6	-0.0458217	0.008	0.00800001	1.25579e-08	0.00800001	1.79469e-09
7	-0.0612636	0.009	0.00900001	1.24906e-08	0.00900001	2.05153e-09
8	-0.0819094	0.01	0.01	1.24334e-08	0.01	2.21268e-09
9	-0.109513	0.011	0.011	1.23868e-08	0.011	2.32189e-09
10	-0.146419	0.012	0.012	1.23505e-08	0.012	2.39942e-09
11	-0.195762	0.013	0.013	1.23227e-08	0.013	2.45821e-09
12	-0.261734	0.014	0.014	1.23003e-08	0.014	2.50429e-09
13	-0.349938	0.015	0.015	1.22799e-08	0.015	2.53964e-09
14	-0.467867	0.016	0.016	1.2259e-08	0.016	2.56478e-09
15	-0.625538	0.017	0.017	1.22363e-08	0.017	2.58056e-09
16	-0.836344	0.018	0.018	1.22126e-08	0.018	2.58922e-09
17	-1.11819	0.019	0.019	1.2201e-08	0.019	2.60481e-09
18	-1.49502	0.02	0.02	1.2361e-08	0.02	2.78788e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.44605e-08	0.00100001	1.05632e-09
2	-0.008022	0.002	0.00200001	1.43302e-08	0.00200001	2.18192e-09
3	-0.0107254	0.003	0.00300001	1.42185e-08	0.00300001	3.09799e-09
4	-0.0143399	0.004	0.00400001	1.41213e-08	0.00400001	3.83225e-09
5	-0.0191724	0.005	0.00500001	1.40349e-08	0.00500001	4.38558e-09
6	-0.0256335	0.006	0.00600001	1.39573e-08	0.00600001	4.75947e-09
7	-0.034272	0.007	0.00700001	1.38887e-08	0.00700001	4.99855e-09
8	-0.0458217	0.008	0.00800001	1.38304e-08	0.00800001	5.1621e-09
9	-0.0612636	0.009	0.00900001	1.37836e-08	0.00900001	5.28471e-09
10	-0.0819094	0.01	0.01	1.37466e-08	0.01	5.37994e-09
11	-0.109513	0.011	0.011	1.37168e-08	0.011	5.45329e-09
12	-0.146419	0.012	0.012	1.36906e-08	0.012	5.50863e-09
13	-0.195762	0.013	0.013	1.36646e-08	0.013	5.54852e-09
14	-0.261734	0.014	0.014	1.3636e-08	0.014	5.57438e-09
15	-0.349938	0.015	0.015	1.36036e-08	0.015	5.58779e-09
16	-0.467867	0.016	0.016	1.35673e-08	0.016	5.59055e-09
17	-0.625538	0.017	0.017	1.35282e-08	0.017	5.58505e-09
18	-0.836344	0.018	0.018	1.34887e-08	0.018	5.57435e-09
19	-1.11819	0.019	0.019	1.34529e-08	0.019	5.56318e-09
20	-1.49502	0.02	0.02	1.34634e-08	0.02	5.59509e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100002	1.74479e-08	0	0.00100002
2	-0.008022	0.002	0.00200001	1.49898e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.38327e-08	0.00300001	5.55375e-10
4	-0.0143399	0.004	0.00400001	1.37321e-08	0.00400001	1.72271e-09
5	-0.0191724	0.005	0.00500001	1.36445e-08	0.00500001	2.55337e-09
6	-0.0256335	0.006	0.00600001	1.35664e-08	0.00600001	3.0811e-09
7	-0.034272	0.007	0.00700001	1.34967e-08	0.00700001	3.38843e-09
8	-0.0458217	0.008	0.00800001	1.34368e-08	0.00800001	3.58301e-09
9	-0.0612636	0.009	0.00900001	1.33873e-08	0.00900001	3.72073e-09
10	-0.0819094	0.01	0.01	1.33478e-08	0.01	3.82292e-09
11	-0.109513	0.011	0.011	1.33157e-08	0.011	3.89874e-09
12	-0.146419	0.012	0.012	1.32879e-08	0.012	3.95505e-09
13	-0.195762	0.013	0.013	1.32614e-08	0.013	3.99625e-09
14	-0.261734	0.014	0.014	1.32338e-08	0.014	4.02438e-09
15	-0.349938	0.015	0.015	1.32036e-08	0.015	4.04109e-09
16	-0.467867	0.016	0.016	1.31705e-08	0.016	4.04783e-09
17	-0.625538	0.017	0.017	1.31354e-08	0.017	4.04681e-09
18	-0.836344	0.018	0.018	1.31004e-08	0.018	4.04099e-09
19	-1.11819	0.019	0.019	1.3072e-08	0.019	4.03734e-09
20	-1.49502	0.02	0.02	1.31466e-08	0.02	4.13349e-09
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.26682e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.25727e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.24882e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.24118e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.23414e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.22774e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.22216e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.21757e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.21395e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.21112e-08	0	0.01
11	-0.109513	0.011	0.011	1.20877e-08	0	0.011
12	-0.146419	0.012	0.012	1.20653e-08	0	0.012
13	-0.195762	0.013	0.013	1.20409e-08	0	0.013
14	-0.261734	0.014	0.014	1.20128e-08	0	0.014
15	-0.349938	0.015	0.015	1.19806e-08	0	0.015
16	-0.467867	0.016	0.016	1.19448e-08	0	0.016
17	-0.625538	0.017	0.017	1.19071e-08	0	0.017
18	-0.836344	0.018	0.018	1.187e-08	0	0.018
19	-1.11819	0.019	0.019	1.18426e-08	0	0.019
20	-1.49502	0.02	0.02	1.19236e-08	0	0.02
3e-09	3e-08	2000	4000	2000	1.5e-12
1	-0.006	0.001	0.00100001	1.30432e-08	0	0.00100001
2	-0.008022	0.002	0.00200001	1.28793e-08	0	0.00200001
3	-0.0107254	0.003	0.00300001	1.27431e-08	0	0.00300001
4	-0.0143399	0.004	0.00400001	1.2629e-08	0	0.00400001
5	-0.0191724	0.005	0.00500001	1.25319e-08	0	0.00500001
6	-0.0256335	0.006	0.00600001	1.24483e-08	0	0.00600001
7	-0.034272	0.007	0.00700001	1.23764e-08	0	0.00700001
8	-0.0458217	0.008	0.00800001	1.23156e-08	0	0.00800001
9	-0.0612636	0.009	0.00900001	1.22654e-08	0	0.00900001
10	-0.0819094	0.01	0.01	1.22244e-08	0	0.01
11	-0.109513	0.011	0.011	1.219e-08	0	0.011
12	-0.146419	0.012	0.012	1.21594e-08	0	0.012
13	-0.195762	0.013	0.013	1.2129e-08	0	0.013
14	-0.261734	0.014	0.014	1.20968e-08	0	0.014
15	-0.349938	0.015	0.015	1.20622e-08	0	0.015
16	-0.467867	0.016	0.016	1.20257e-08	0	0.016
17	-0.625538	0.017	0.017	1.19886e-08	0	0.017
18	-0.836344	0.018	0.018	1.19521e-08	0	0.018
19	-1.11819	0.019	0.019	1.19182e-08	0	0.019
20	-1.49502	0.02	0.02	1.19049e-08	0	0.02
